=== SERIES ===
1ms;60083215535
2ms;60083365070
5ms;60083365073
10ms;60083515540
100ms;60084305447
1ms;60083365062
2ms;60083515538
5ms;60083515542
10ms;60083675517
100ms;60085237293
1ms;60083515533
2ms;60083675512
5ms;60083675514
10ms;60083836891
100ms;60086309309
1ms;60083675506
2ms;60083835738
5ms;60083835734
10ms;60083995317
100ms;60087231481
1ms;60083835728
2ms;60083995314
5ms;60083995305
10ms;60084305437
100ms;60088321330
1ms;60083995311
2ms;60084146882
5ms;60084146884
10ms;60084461440
100ms;60089250036
1ms;60084146875
2ms;60084305426
5ms;60084305433
10ms;60084611475
100ms;60090209910
1ms;60084305430
2ms;60084461427
5ms;60084461430
10ms;60084928163
100ms;60091320548
1ms;60084461420
2ms;60084611470
5ms;60084611473
10ms;60085082332
100ms;60092260279
1ms;60084611459
2ms;60084767649
5ms;60084767659
10ms;60085237295
100ms;60093201180
1ms;60084767657
2ms;60084928158
5ms;60084928161
10ms;60085541427
100ms;60094279618
1ms;60084928151
2ms;60085082322
5ms;60085082330
10ms;60085691928
100ms;60095197457
1ms;60085082328
2ms;60085237284
5ms;60085237287
10ms;60085845450
100ms;60096284582
1ms;60085237277
2ms;60085393747
5ms;60085393736
10ms;60086003543
100ms;60097214747
1ms;60085393744
2ms;60085541417
5ms;60085541425
10ms;60086309311
100ms;60098295412
1ms;60085541422
2ms;60085691892
5ms;60085691879
10ms;60086465315
100ms;60099230719
1ms;60085691885
2ms;60085845440
5ms;60085845448
10ms;60086620109
100ms;60100301674
1ms;60085845445
2ms;60086003538
5ms;60086003540
10ms;60086920945
100ms;60101230605
1ms;60086003533
2ms;60086151973
5ms;60086151975
10ms;60087072271
100ms;60102302340
1ms;60086151968
2ms;60086309295
5ms;60086309306
10ms;60087231483
100ms;60103209522
1ms;60086309303
2ms;60086465312
5ms;60086465314
10ms;60087539803
100ms;60104279461
1ms;60086465307
2ms;60086620093
5ms;60086620107
10ms;60087696858
100ms;60105211339
1ms;60086620105
2ms;60086772686
5ms;60086772689
10ms;60087849872
100ms;60106290167
1ms;60086772679
2ms;60086920935
5ms;60086920943
10ms;60088004364
100ms;60107218335
1ms;60086920940
2ms;60087072267
5ms;60087072269
10ms;60088321335
100ms;60108287557
1ms;60087072261
2ms;60087231471
5ms;60087231479
10ms;60088470875
100ms;60109346427
1ms;60087231476
2ms;60087386454
5ms;60087386456
10ms;60088630117
100ms;60110286850
1ms;60087386449
2ms;60087539797
5ms;60087539792
10ms;60088940505
100ms;60111216504
1ms;60087539801
2ms;60087696853
5ms;60087696842
10ms;60089100727
100ms;60112315733
1ms;60087696836
2ms;60087849867
5ms;60087849869
10ms;60089250034
100ms;60113246939
1ms;60087849861
2ms;60088004354
5ms;60088004362
10ms;60089410482
100ms;60114323402
1ms;60088004360
2ms;60088161533
5ms;60088161536
10ms;60089730061
100ms;60115260449
1ms;60088161528
2ms;60088321328
5ms;60088321333
10ms;60089890536
100ms;60116330629
1ms;60088321317
2ms;60088470870
5ms;60088470873
10ms;60090054717
100ms;60117257537
1ms;60088470860
2ms;60088630107
5ms;60088630114
10ms;60090209907
100ms;60118327745
1ms;60088630112
2ms;60088780631
5ms;60088780643
10ms;60090529948
100ms;60119252435
1ms;60088780622
2ms;60088940510
5ms;60088940508
10ms;60090689937
100ms;60120328736
1ms;60088940500
2ms;60089100725
5ms;60089100713
10ms;60090839866
100ms;60121273809
1ms;60089100721
2ms;60089250030
5ms;60089250032
10ms;60091000241
100ms;60122209996
1ms;60089250021
2ms;60089410467
5ms;60089410480
10ms;60091320543
100ms;60123280564
1ms;60089410476
2ms;60089570891
5ms;60089570915
10ms;60091479998
100ms;60124203529
1ms;60089570881
2ms;60089730049
5ms;60089730059
10ms;60091629939
100ms;60125296678
1ms;60089730056
2ms;60089890504
5ms;60089890509
10ms;60091949959
100ms;60126223290
1ms;60089890496
2ms;60090054707
5ms;60090054697
10ms;60092100054
100ms;60127301937
1ms;60090054715
2ms;60090209901
5ms;60090209904
10ms;60092260282
100ms;60128230074
1ms;60090209894
2ms;60090370337
5ms;60090370376
10ms;60092410225
100ms;60129324618
1ms;60090370344
2ms;60090529942
5ms;60090529944
10ms;60092719923
100ms;60130258231
1ms;60090529934
2ms;60090689925
5ms;60090689935
10ms;60092880894
100ms;60131340592
1ms;60090689932
2ms;60090839869
5ms;60090839849
10ms;60093039661
100ms;60132253578
1ms;60090839863
2ms;60091000214
5ms;60091000210
10ms;60093201182
100ms;60133294538
1ms;60091000202
2ms;60091160587
5ms;60091160590
10ms;60093509582
100ms;60134224129
