====
1000us;98317210
5000us;488076689
10000us;975276149
50us;10636756
250us;20397576
500us;49679985
1000us;98484072
5000us;488916104
10000us;976956142
50us;10654099
250us;20431176
500us;49764604
1000us;98652072
5000us;489756681
10000us;978636142
50us;10670323
250us;20464776
500us;49847985
1000us;98820072
5000us;490596104
10000us;980316142
50us;10687699
250us;20498376
500us;49932604
1000us;98988072
5000us;491436681
10000us;981996142
50us;10704501
250us;20533132
500us;50015985
1000us;99156653
5000us;492276104
10000us;983676142
50us;10721299
250us;20565576
500us;50100604
1000us;99324072
5000us;493116681
10000us;985356142
50us;10737523
250us;20599176
500us;50183985
1000us;99492072
5000us;493956104
10000us;987036142
50us;10754899
250us;20632776
500us;50268604
1000us;99660072
5000us;494796681
10000us;988716142
50us;10771123
250us;20666376
500us;50351985
1000us;99828072
5000us;495636104
10000us;990396149
50us;10789655
250us;20701132
500us;50437170
1000us;99997211
5000us;496476681
10000us;992076149
50us;10804756
250us;20733576
500us;50519985
1000us;100164072
5000us;497316104
10000us;993756142
50us;10822099
250us;20767176
500us;50604604
1000us;100332072
5000us;498156681
10000us;995436142
50us;10838323
250us;20800776
500us;50687985
1000us;100500072
5000us;498996104
10000us;997116142
50us;10855699
250us;20834376
500us;50772604
1000us;100668072
5000us;499836681
10000us;998796142
50us;10872501
250us;20869132
500us;50855985
1000us;100836653
5000us;500676104
10000us;1000476142
50us;10889299
250us;20901576
500us;50940604
1000us;101004072
5000us;501516681
10000us;1002156142
50us;10905523
250us;20935176
500us;51023985
1000us;101172072
5000us;502356111
10000us;1003836142
50us;10922899
250us;20968776
500us;51108604
1000us;101340072
5000us;503196689
10000us;1005516142
50us;10939123
250us;21002376
500us;51191985
1000us;101508072
5000us;504036111
10000us;1007196149
50us;10958853
250us;21038301
500us;51277740
1000us;101677211
5000us;504876689
10000us;1008876149
50us;10972762
250us;21069576
500us;51359978
1000us;101844065
5000us;505716104
10000us;1010556142
50us;10990099
250us;21103176
500us;51444601
1000us;102012065
5000us;506556681
10000us;1012236142
50us;11006323
250us;21136776
500us;51527978
1000us;102180065
5000us;507396104
10000us;1013916142
50us;11023699
250us;21170376
500us;51612601
1000us;102348065
5000us;508236681
10000us;1015596142
50us;11040501
250us;21205132
500us;51695978
1000us;102516645
5000us;509076104
10000us;1017276142
50us;11057299
250us;21237576
500us;51780601
1000us;102684065
5000us;509916681
10000us;1018956142
50us;11073523
250us;21271176
500us;51863978
1000us;102852065
5000us;510756104
10000us;1020636142
50us;11090899
250us;21304776
500us;51948601
1000us;103020065
5000us;511596681
10000us;1022316142
50us;11107123
250us;21338376
500us;52031978
1000us;103188065
5000us;512436104
10000us;1023996149
50us;11125655
250us;21373132
500us;52117169
1000us;103357210
5000us;513276681
10000us;1025676149
50us;11140756
250us;21405576
500us;52199978
1000us;103524065
5000us;514116104
10000us;1027356142
50us;11158099
250us;21439176
500us;52284601
1000us;103692065
5000us;514956681
10000us;1029036142
50us;11174323
250us;21472776
500us;52367978
1000us;103860065
5000us;515796104
10000us;1030716142
50us;11191699
250us;21506376
500us;52452601
1000us;104028065
5000us;516636681
10000us;1032396142
50us;11208501
250us;21541132
500us;52535978
1000us;104196645
5000us;517476104
10000us;1034076142
50us;11225299
250us;21573576
500us;52620601
1000us;104364065
5000us;518316681
10000us;1035756142
50us;11241523
250us;21607176
500us;52703978
1000us;104532065
5000us;519156111
10000us;1037436142
50us;11258899
250us;21640776
500us;52788601
1000us;104700065
5000us;519996689
10000us;1039116142
50us;11275123
250us;21674376
500us;52871978
1000us;104868065
5000us;520836111
10000us;1040796149
50us;11293655
250us;21709132
500us;52957746
1000us;105037210
5000us;521676689
10000us;1042476149
50us;11308756
250us;21741576
500us;53039978
1000us;105204065
5000us;522516104
10000us;1044156142
50us;11326099
250us;21775176
500us;53124601
1000us;105372065
5000us;523356681
10000us;1045836142
50us;11342323
250us;21808776
500us;53207978
1000us;105540065
5000us;524196104
10000us;1047516142
50us;11359699
250us;21842376
500us;53292601
1000us;105708065
5000us;525036681
10000us;1049196142
50us;11376501
250us;21877712
500us;53375978
1000us;105876645
5000us;525876104
10000us;1050876142
50us;11393299
250us;21909576
500us;53460601
1000us;106044065
5000us;526716681
10000us;1052556142
50us;11409523
250us;21943176
500us;53543978
1000us;106212065
5000us;527556104
10000us;1054236142
50us;11426899
250us;21976776
500us;53628601
1000us;106380065
5000us;528396681
10000us;1055916142
50us;11443123
250us;22010376
500us;53711978
1000us;106548065
5000us;529236104
10000us;1057596149
50us;11461655
250us;22045132
500us;53797169
1000us;106717210
5000us;530076681
10000us;1059276149
50us;11476756
250us;22077576
500us;53879978
1000us;106884065
5000us;530916104
10000us;1060956142
50us;11494099
250us;22111176
500us;53964601
1000us;107052065
5000us;531756681
10000us;1062636142
50us;11510323
250us;22144776
500us;54047978
1000us;107220065
5000us;532596104
10000us;1064316142
50us;11527699
250us;22178376
500us;54132601
1000us;107388065
5000us;533436681
10000us;1065996142
50us;11544501
250us;22213132
500us;54215978
1000us;107556645
5000us;534276104
10000us;1067676142
50us;11561299
250us;22245576
500us;54300601
1000us;107724065
5000us;535116681
10000us;1069356142
50us;11577523
250us;22279176
500us;54383978
1000us;107892065
5000us;535956111
10000us;1071036142
50us;11594899
250us;22312776
500us;54468601
1000us;108060065
5000us;536796689
10000us;1072716142
50us;11611123
250us;22346376
500us;54551978
1000us;108228065
5000us;537636111
10000us;1074396149
50us;11629655
250us;22381132
500us;54637746
1000us;108397210
5000us;538476689
10000us;1076076149
50us;11644756
250us;22413576
500us;54719978
1000us;108564065
5000us;539316104
10000us;1077756142
50us;11662099
250us;22447176
500us;54804601
1000us;108732065
5000us;540156681
10000us;1079436142
50us;11678323
250us;22480776
500us;54887978
1000us;108900065
5000us;540996104
10000us;1081116142
50us;11695699
250us;22514376
500us;54972601
1000us;109068065
5000us;541836681
10000us;1082796142
50us;11712501
250us;22549132
500us;55055978
1000us;109236645
5000us;542676104
10000us;1084476142
