1ms;96701140141
2ms;96701150154
5ms;96701190060
10ms;96701230341
100ms;96702130580
1ms;96701149942
2ms;96701170025
5ms;96701229887
10ms;96701340096
100ms;96703131453
1ms;96701170100
2ms;96701190042
5ms;96701289833
10ms;96701439861
100ms;96704131243
1ms;96701180174
2ms;96701209835
5ms;96701340106
10ms;96701539843
100ms;96705131020
1ms;96701190040
2ms;96701220001
5ms;96701380115
10ms;96701630578
100ms;96706130264
1ms;96701209824
2ms;96701239886
5ms;96701439853
10ms;96701730426
100ms;96707130325
1ms;96701220170
2ms;96701259880
5ms;96701489864
10ms;96701830492
100ms;96708139858
1ms;96701230363
2ms;96701289853
5ms;96701539849
10ms;96701930555
100ms;96709140071
1ms;96701239913
2ms;96701309851
5ms;96701589834
10ms;96702030351
100ms;96710139870
1ms;96701250291
2ms;96701330009
5ms;96701630570
10ms;96702130427
100ms;96711129885
1ms;96701259885
2ms;96701340098
5ms;96701680622
10ms;96702240565
100ms;96712130261
1ms;96701270198
2ms;96701369839
5ms;96701730534
10ms;96702330436
100ms;96713130179
1ms;96701279838
2ms;96701380073
5ms;96701790271
10ms;96702431200
100ms;96714140267
1ms;96701289843
2ms;96701399875
5ms;96701830487
10ms;96702530962
100ms;96715140165
1ms;96701300080
2ms;96701419896
5ms;96701890471
10ms;96702630958
100ms;96716131151
1ms;96701310423
2ms;96701449845
5ms;96701930540
10ms;96702731063
100ms;96717130988
1ms;96701320062
2ms;96701469851
5ms;96701980437
10ms;96702830623
100ms;96718131187
1ms;96701330065
2ms;96701489855
5ms;96702030329
10ms;96702930962
100ms;96719131040
1ms;96701340139
2ms;96701509841
5ms;96702080133
10ms;96703030959
100ms;96720131553
1ms;96701350014
2ms;96701529841
5ms;96702130127
10ms;96703131463
100ms;96721131213
1ms;96701359826
2ms;96701549884
5ms;96702180136
10ms;96703240992
100ms;96722131285
1ms;96701369832
2ms;96701569846
5ms;96702240092
10ms;96703330940
100ms;96723131198
1ms;96701380095
2ms;96701589820
5ms;96702280085
10ms;96703430428
100ms;96724131196
1ms;96701389875
2ms;96701610491
5ms;96702330073
10ms;96703530566
100ms;96725131292
1ms;96701399880
2ms;96701620562
5ms;96702380276
10ms;96703631279
100ms;96726131037
1ms;96701409835
2ms;96701640541
5ms;96702430966
10ms;96703731098
100ms;96727131230
1ms;96701419898
2ms;96701660533
5ms;96702481201
10ms;96703830979
100ms;96728131322
1ms;96701429826
2ms;96701680382
5ms;96702531115
10ms;96703931012
100ms;96729131356
1ms;96701439840
2ms;96701700374
5ms;96702591071
10ms;96704031194
100ms;96730131084
1ms;96701449835
2ms;96701720821
5ms;96702631163
10ms;96704131247
100ms;96731131229
1ms;96701459837
2ms;96701750443
5ms;96702681114
10ms;96704231186
100ms;96732131242
1ms;96701469845
2ms;96701760389
5ms;96702731061
10ms;96704331165
100ms;96733131166
1ms;96701479831
2ms;96701790165
5ms;96702781131
10ms;96704431153
100ms;96734131249
1ms;96701489850
2ms;96701800448
5ms;96702830474
10ms;96704530649
100ms;96735131223
1ms;96701499833
2ms;96701830599
5ms;96702891137
10ms;96704630977
100ms;96736141460
1ms;96701509835
2ms;96701840425
5ms;96702931114
10ms;96704741253
100ms;96737130377
1ms;96701519846
2ms;96701860423
5ms;96702981217
10ms;96704831275
100ms;96738131395
1ms;96701529836
2ms;96701889884
5ms;96703031207
10ms;96704931139
100ms;96739131253
1ms;96701539837
2ms;96701910144
5ms;96703081097
10ms;96705031001
100ms;96740131211
1ms;96701549875
2ms;96701920123
5ms;96703131448
10ms;96705131309
100ms;96741140428
1ms;96701559826
2ms;96701940167
5ms;96703190222
10ms;96705231046
100ms;96742131004
1ms;96701569839
2ms;96701960143
5ms;96703240990
10ms;96705331149
100ms;96743131225
1ms;96701579829
2ms;96701980136
5ms;96703280329
10ms;96705430995
100ms;96744140417
1ms;96701589812
2ms;96702000128
5ms;96703330943
10ms;96705531157
100ms;96745130231
1ms;96701599802
2ms;96702020120
5ms;96703390549
10ms;96705631233
100ms;96746131184
1ms;96701610489
2ms;96702040457
5ms;96703430567
10ms;96705731159
100ms;96747131313
1ms;96701620442
2ms;96702060401
5ms;96703480579
10ms;96705831149
100ms;96748130037
1ms;96701630419
2ms;96702080411
5ms;96703530423
10ms;96705930998
100ms;96749158771
1ms;96701640426
2ms;96702100422
5ms;96703580759
10ms;96706031146
100ms;96750130148
1ms;96701650414
2ms;96702120402
5ms;96703630995
10ms;96706130148
100ms;96751140223
1ms;96701660417
2ms;96702140403
5ms;96703681147
10ms;96706240110
100ms;96752131152
1ms;96701680621
2ms;96702160409
5ms;96703731096
10ms;96706330211
100ms;96753130883
1ms;96701700481
2ms;96702180411
