Latency_us
2.2
8.1
6.7
6.9
6.9
6.5
6.6
6.3
6.6
6.7
6.8
6.7
7.1
6.8
6.7
9.6
2.7
1070.0
672.7
4428.3
1.9
5.2
4.9
4.8
5.4
2.4
2.1
2.2
2.6
3.8
2.2
5.8
4.7
4.8
2.6
4.1
3.1
2.2
2.2
2.1
2.1
2.1
2.1
2.1
7.8
2.2
2.1
2.6
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.3
2.1
2.1
2.2
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.3
2.3
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.3
2.1
2.1
2.1
2.1
2.3
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.5
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.2
2.2
2.1
2.1
2.1
2.1
2.3
2.1
2.1
2.1
2.1
2.2
2.1
2.2
2.1
2.1
2.1
2.1
2.2
2.3
2.1
2.2
2.4
2.1
2.1
2.3
2.2
2.2
2.1
2.1
2.1
2.2
2.2
2.1
2.4
2.1
2.2
2.2
2.6
2.1
2.1
2.2
2.1
2.1
2.1
2.2
2.2
2.1
2.2
2.3
2.1
2.1
2.2
2.1
2.2
2.2
2.1
2.2
2.5
2.1
2.1
2.2
2.1
2.1
2.3
5.8
2.2
2.2
2.2
2.2
2.2
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.3
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.2
2.1
2.1
2.4
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.5
2.1
2.2
2.2
2.1
2.1
2.4
2.1
2.1
2.2
2.2
2.1
2.2
2.2
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.5
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
620.1
4.3
2.2
2.1
2.2
2.2
2.1
2.2
3.6
2.2
2.2
2.2
2.2
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.4
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.4
2.1
2.1
2.2
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.3
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.4
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.2
2.1
2.1
2.1
2.1
