measured_time_us;Jitter_us
964.276;35.724000000000046
990.703;9.297000000000025
967.538;32.46199999999999
1008.062;8.062000000000012
982.484;17.515999999999963
998.645;1.3550000000000182
997.29;2.7100000000000364
1025.895;25.894999999999982
1011.011;11.010999999999967
966.592;33.408000000000015
990.102;9.898000000000025
996.162;3.8379999999999654
1001.722;1.72199999999998
1004.47;4.470000000000027
997.107;2.893000000000029
1042.417;42.416999999999916
965.135;34.86500000000001
998.94;1.0599999999999454
989.43;10.57000000000005
1038.278;38.27800000000002
1010.271;10.270999999999958
959.982;40.01800000000003
1041.253;41.25299999999993
999.94;0.05999999999994543
995.284;4.716000000000008
991.545;8.455000000000041
1011.709;11.708999999999946
987.894;12.105999999999995
968.423;31.576999999999998
1035.302;35.30199999999991
998.354;1.6459999999999582
996.656;3.344000000000051
1015.458;15.45799999999997
956.726;43.274
997.217;2.7830000000000155
1021.707;21.706999999999994
998.085;1.9149999999999636
975.804;24.196000000000026
1022.76;22.75999999999999
994.867;5.133000000000038
1003.047;3.0470000000000255
996.143;3.856999999999971
1005.754;5.754000000000019
987.001;12.999000000000024
999.894;0.10599999999999454
1004.658;4.6580000000000155
992.615;7.384999999999991
993.864;6.135999999999967
1019.509;19.509000000000015
996.639;3.36099999999999
998.557;1.4429999999999836
997.846;2.1539999999999964
1006.475;6.475000000000023
993.275;6.725000000000023
999.819;0.18100000000004002
996.53;3.4700000000000273
1004.735;4.735000000000014
1001.457;1.4569999999999936
1015.466;15.466000000000008
983.021;16.979000000000042
1010.221;10.221000000000004
988.004;11.995999999999981
1002.317;2.3170000000000073
1010.347;10.34699999999998
1000.363;0.3630000000000564
995.094;4.905999999999949
997.033;2.9669999999999845
999.279;0.7210000000000036
1007.747;7.746999999999957
999.868;0.13199999999994816
993.296;6.703999999999951
1008.562;8.562000000000012
998.163;1.836999999999989
1006.8;6.7999999999999545
1000.328;0.32799999999997453
1000.06;0.05999999999994543
999.085;0.9149999999999636
1000.045;0.04499999999995907
1014.37;14.370000000000005
998.083;1.91700000000003
993.605;6.394999999999982
1004.074;4.073999999999955
1000.641;0.6409999999999627
1069.57;69.56999999999994
985.471;14.528999999999996
967.881;32.11900000000003
996.803;3.1970000000000027
1000.785;0.7849999999999682
1024.615;24.61500000000001
980.593;19.40700000000004
1017.667;17.66700000000003
993.282;6.717999999999961
1005.596;5.596000000000004
1004.699;4.698999999999955
1001.928;1.9279999999999973
1001.8;1.7999999999999545
992.648;7.351999999999975
990.621;9.379000000000019
1004.299;4.298999999999978
997.291;2.7089999999999463
987.927;12.072999999999979
1013.336;13.336000000000013
1002.202;2.201999999999998
1004.988;4.988000000000056
989.555;10.44500000000005
999.269;0.7309999999999945
1008.853;8.852999999999952
1003.243;3.243000000000052
996.522;3.477999999999952
998.318;1.6820000000000164
1001.602;1.6019999999999754
996.907;3.092999999999961
1001.391;1.3909999999999627
1006.568;6.567999999999984
995.767;4.232999999999947
1024.672;24.672000000000025
972.668;27.331999999999994
1003.766;3.7659999999999627
997.343;2.657000000000039
998.813;1.1870000000000118
1003.509;3.5090000000000146
997.511;2.4890000000000327
1000.092;0.09199999999998454
1013.542;13.54200000000003
988.784;11.216000000000008
